-1.000000 -4.000000
-0.900000 3.640400
-0.800000 6.436800
-0.700000 6.249200
-0.600000 4.505600
-0.500000 2.250000
-0.400000 0.190400
-0.300000 -1.253200
-0.200000 -1.900800
-0.100000 -1.764400
0.000000 -1.000000
0.100000 0.140400
0.200000 1.356800
0.300000 2.349200
0.400000 2.865600
0.500000 2.750000
0.600000 1.990400
0.700000 0.766800
0.800000 -0.500800
0.900000 -1.104400
1.000000 0.000000
